SeniorCitizen,tenure,MonthlyCharges,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,Churn_encoded,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,EstimatedTotalCharges,ContractLengthMonths,ServiceCount,IsNewCustomer,TenureGroup_New (0-12mo),TenureGroup_Established (13-24mo),TenureGroup_Loyal (25-48mo),TenureGroup_Very Loyal (49-72mo)
0,24,25,0,0,1,1,0,False,True,True,False,False,600,1,3,0,False,True,False,False
0,46,20,1,1,1,0,0,True,False,False,False,True,920,24,2,0,False,False,True,False
0,37,63,1,1,1,0,0,False,True,True,False,False,2331,1,2,0,False,False,True,False
0,47,104,0,0,1,1,0,True,False,True,False,False,4888,1,3,0,False,False,True,False
1,7,75,1,0,1,1,0,True,False,False,False,True,525,24,3,0,True,False,False,False
0,1,19,1,0,1,0,0,True,False,False,True,False,19,12,2,1,True,False,False,False
0,15,55,1,1,1,1,0,True,False,False,False,True,825,24,3,0,False,True,False,False
1,50,95,0,0,1,1,1,True,False,False,False,True,4750,24,3,0,False,False,False,True
1,22,40,1,1,0,0,1,True,False,True,False,False,880,1,1,0,False,True,False,False
0,24,20,1,0,1,0,0,True,False,True,False,False,480,1,2,0,False,True,False,False
0,64,110,0,1,1,1,0,True,False,False,False,True,7040,24,3,0,False,False,False,True
0,43,104,1,1,1,0,0,True,False,False,True,False,4472,12,2,0,False,False,True,False
1,2,70,0,0,1,0,1,False,True,True,False,False,140,1,2,1,True,False,False,False
0,25,74,1,0,1,0,0,True,False,True,False,False,1850,1,2,0,False,False,True,False
0,20,69,1,0,1,0,0,False,True,False,True,False,1380,12,2,0,False,True,False,False
0,3,35,1,0,0,0,1,True,False,False,False,True,105,24,1,1,True,False,False,False
0,7,69,0,0,1,1,0,True,False,False,True,False,483,12,3,0,True,False,False,False
1,8,61,1,0,1,0,0,True,False,False,True,False,488,12,2,0,True,False,False,False
0,46,57,1,1,1,0,0,False,True,False,True,False,2622,12,2,0,False,False,True,False
0,6,86,0,0,1,1,0,True,False,True,False,False,516,1,3,1,True,False,False,False
1,7,65,0,0,1,1,0,False,True,False,False,True,455,24,3,0,True,False,False,False
0,4,81,1,1,1,1,1,False,True,False,True,False,324,12,3,1,True,False,False,False
0,37,20,1,1,1,0,0,True,False,False,False,True,740,24,2,0,False,False,True,False
0,44,62,0,0,1,0,0,False,True,True,False,False,2728,1,2,0,False,False,True,False
0,10,85,1,0,1,0,1,False,True,True,False,False,850,1,2,0,True,False,False,False
0,14,93,1,0,1,0,0,True,False,True,False,False,1302,1,2,0,False,True,False,False
0,4,75,1,0,1,1,1,True,False,False,False,True,300,24,3,1,True,False,False,False
0,57,39,1,0,0,0,1,False,True,True,False,False,2223,1,1,0,False,False,False,True
0,67,93,1,0,1,0,0,True,False,True,False,False,6231,1,2,0,False,False,False,True
0,67,107,0,1,1,1,0,False,True,True,False,False,7169,1,3,0,False,False,False,True
0,48,97,1,0,1,0,0,False,True,True,False,False,4656,1,2,0,False,False,True,False
0,11,36,1,0,0,0,0,True,False,False,False,True,396,24,1,0,True,False,False,False
1,65,109,1,0,1,1,0,False,True,True,False,False,7085,1,3,0,False,False,False,True
1,26,66,0,0,1,0,0,False,True,True,False,False,1716,1,2,0,False,False,True,False
1,57,95,0,1,1,0,0,True,False,True,False,False,5415,1,2,0,False,False,False,True
0,14,31,1,0,0,1,0,True,False,False,False,True,434,24,2,0,False,True,False,False
0,2,74,0,1,1,1,1,False,True,True,False,False,148,1,3,1,True,False,False,False
0,34,61,0,0,1,0,0,True,False,False,True,False,2074,12,2,0,False,False,True,False
0,71,111,0,0,1,1,0,True,False,False,False,True,7881,24,3,0,False,False,False,True
0,58,80,0,0,1,1,0,True,False,False,True,False,4640,12,3,0,False,False,False,True
0,1,26,0,0,1,1,0,True,False,False,False,True,26,24,3,1,True,False,False,False
0,33,20,1,1,1,1,0,False,True,True,False,False,660,1,3,0,False,False,True,False
0,28,77,1,0,1,1,0,False,True,True,False,False,2156,1,3,0,False,False,True,False
0,49,21,0,0,1,0,0,True,False,False,False,True,1029,24,2,0,False,False,False,True
0,42,99,1,0,1,0,0,True,False,False,False,True,4158,24,2,0,False,False,True,False
1,5,76,0,0,1,0,1,True,False,False,False,True,380,24,2,1,True,False,False,False
0,62,81,1,1,1,0,0,True,False,False,False,True,5022,24,2,0,False,False,False,True
1,50,96,1,0,1,1,1,False,True,True,False,False,4800,1,3,0,False,False,False,True
0,57,20,1,1,1,0,0,True,False,True,False,False,1140,1,2,0,False,False,False,True
0,53,21,0,1,1,0,0,True,False,False,True,False,1113,12,2,0,False,False,False,True
1,17,100,1,0,1,0,1,True,False,True,False,False,1700,1,2,0,False,True,False,False
0,3,77,1,0,1,1,0,False,True,True,False,False,231,1,3,1,True,False,False,False
0,1,91,1,0,1,1,1,False,True,False,False,True,91,24,3,1,True,False,False,False
0,3,84,1,0,1,1,0,False,True,False,False,True,252,24,3,1,True,False,False,False
0,47,40,0,0,0,0,0,True,False,True,False,False,1880,1,1,0,False,False,True,False
0,19,79,1,0,1,0,0,True,False,False,False,True,1501,24,2,0,False,True,False,False
0,50,110,0,0,1,0,0,True,False,False,True,False,5500,12,2,0,False,False,False,True
0,1,35,0,0,0,0,1,True,False,False,True,False,35,12,1,1,True,False,False,False
1,1,70,0,0,1,1,1,False,True,True,False,False,70,1,3,1,True,False,False,False
1,44,19,1,0,1,0,0,False,True,False,True,False,836,12,2,0,False,False,True,False
0,45,20,0,1,1,1,0,False,True,False,False,True,900,24,3,0,False,False,True,False
1,3,95,1,0,1,1,1,True,False,False,False,True,285,24,3,1,True,False,False,False
0,25,95,0,0,1,1,0,False,True,False,True,False,2375,12,3,0,False,False,True,False
0,12,84,0,1,1,0,0,False,True,True,False,False,1008,1,2,0,True,False,False,False
0,44,20,1,0,1,0,0,True,False,False,False,True,880,24,2,0,False,False,True,False
0,3,55,1,1,1,1,1,True,False,True,False,False,165,1,3,1,True,False,False,False
1,8,106,0,0,1,1,1,False,True,True,False,False,848,1,3,0,True,False,False,False
0,5,84,1,1,1,1,1,False,True,True,False,False,420,1,3,1,True,False,False,False
0,20,70,0,0,1,1,0,False,True,False,True,False,1400,12,3,0,False,True,False,False
0,19,20,1,1,1,1,0,False,True,False,True,False,380,12,3,0,False,True,False,False
1,4,30,1,0,0,1,0,False,True,False,False,True,120,24,2,1,True,False,False,False
0,43,20,0,1,1,0,0,True,False,False,False,True,860,24,2,0,False,False,True,False
0,70,73,1,0,1,0,0,True,False,True,False,False,5110,1,2,0,False,False,False,True
0,43,78,1,0,1,1,1,True,False,False,False,True,3354,24,3,0,False,False,True,False
0,37,91,1,0,1,1,0,False,True,True,False,False,3367,1,3,0,False,False,True,False
0,63,109,0,0,1,0,0,True,False,False,False,True,6867,24,2,0,False,False,False,True
0,72,80,0,0,1,0,0,True,False,True,False,False,5760,1,2,0,False,False,False,True
0,21,69,0,0,1,0,0,True,False,True,False,False,1449,1,2,0,False,True,False,False
0,11,79,0,0,1,1,0,False,True,True,False,False,869,1,3,0,True,False,False,False
0,25,34,0,0,0,0,1,True,False,True,False,False,850,1,1,0,False,False,True,False
0,72,118,0,1,1,1,0,False,True,False,False,True,8496,24,3,0,False,False,False,True
0,5,97,1,0,1,1,0,True,False,False,True,False,485,12,3,1,True,False,False,False
0,3,35,0,0,0,0,0,True,False,False,False,True,105,24,1,1,True,False,False,False
0,19,70,1,0,1,0,0,True,False,True,False,False,1330,1,2,0,False,True,False,False
1,5,85,0,0,1,0,0,True,False,True,False,False,425,1,2,1,True,False,False,False
0,32,73,1,0,1,1,0,True,False,False,True,False,2336,12,3,0,False,False,True,False
1,21,60,1,0,1,0,1,True,False,True,False,False,1260,1,2,0,False,True,False,False
0,16,20,1,1,1,1,0,True,False,False,False,True,320,24,3,0,False,True,False,False
1,11,79,1,0,1,0,0,False,True,True,False,False,869,1,2,0,True,False,False,False
0,54,110,1,0,1,1,1,False,True,True,False,False,5940,1,3,0,False,False,False,True
1,56,105,0,0,1,0,0,True,False,True,False,False,5880,1,2,0,False,False,False,True
0,59,20,0,1,1,0,0,True,False,True,False,False,1180,1,2,0,False,False,False,True
1,16,55,1,0,1,0,0,True,False,False,True,False,880,12,2,0,False,True,False,False
0,68,104,0,1,1,0,0,True,False,False,False,True,7072,24,2,0,False,False,False,True
0,72,115,1,1,1,0,0,True,False,True,False,False,8280,1,2,0,False,False,False,True
0,71,111,0,0,1,1,0,False,True,True,False,False,7881,1,3,0,False,False,False,True
0,38,70,1,0,1,1,0,False,True,True,False,False,2660,1,3,0,False,False,True,False
0,40,84,0,0,1,1,0,True,False,False,False,True,3360,24,3,0,False,False,True,False
0,22,79,1,1,1,0,0,True,False,False,True,False,1738,12,2,0,False,True,False,False
0,68,113,1,1,1,0,1,True,False,True,False,False,7684,1,2,0,False,False,False,True
0,11,20,1,0,1,0,0,True,False,False,True,False,220,12,2,0,True,False,False,False
0,27,20,0,0,1,1,0,False,True,False,False,True,540,24,3,0,False,False,True,False
0,64,104,1,0,1,1,0,True,False,False,False,True,6656,24,3,0,False,False,False,True
0,72,107,0,1,1,0,0,True,False,True,False,False,7704,1,2,0,False,False,False,True
0,19,73,0,0,1,0,1,False,True,True,False,False,1387,1,2,0,False,True,False,False
0,24,85,1,0,1,1,0,True,False,False,True,False,2040,12,3,0,False,True,False,False
0,1,60,1,0,1,1,1,False,True,False,False,True,60,24,3,1,True,False,False,False
0,17,80,1,0,1,1,0,False,True,False,False,True,1360,24,3,0,False,True,False,False
1,69,105,0,0,1,0,0,True,False,True,False,False,7245,1,2,0,False,False,False,True
0,67,19,1,0,1,0,0,True,False,True,False,False,1273,1,2,0,False,False,False,True
0,48,45,0,0,0,1,1,True,False,False,False,True,2160,24,2,0,False,False,True,False
1,38,70,1,0,1,0,1,True,False,False,True,False,2660,12,2,0,False,False,True,False
0,1,80,0,0,1,0,1,False,True,True,False,False,80,1,2,1,True,False,False,False
0,14,26,0,1,1,1,0,False,True,True,False,False,364,1,3,0,False,True,False,False
0,32,99,0,1,1,0,0,True,False,True,False,False,3168,1,2,0,False,False,True,False
0,27,69,1,0,1,0,0,True,False,True,False,False,1863,1,2,0,False,False,True,False
0,13,86,0,0,1,0,0,True,False,True,False,False,1118,1,2,0,False,True,False,False
0,12,25,0,1,1,1,0,False,True,False,True,False,300,12,3,0,True,False,False,False
1,15,96,1,0,1,0,0,True,False,False,True,False,1440,12,2,0,False,True,False,False
0,45,51,0,1,0,0,0,True,False,True,False,False,2295,1,1,0,False,False,True,False
0,1,85,0,0,1,0,1,True,False,False,True,False,85,12,2,1,True,False,False,False
0,33,95,1,1,1,0,0,False,True,True,False,False,3135,1,2,0,False,False,True,False
0,35,33,0,0,0,0,0,True,False,False,True,False,1155,12,1,0,False,False,True,False
0,64,106,1,0,1,0,1,True,False,False,False,True,6784,24,2,0,False,False,False,True
0,4,56,1,0,1,1,0,False,True,True,False,False,224,1,3,1,True,False,False,False
0,68,60,0,1,0,0,0,True,False,True,False,False,4080,1,1,0,False,False,False,True
0,63,108,0,0,1,0,1,True,False,True,False,False,6804,1,2,0,False,False,False,True
0,11,94,0,0,1,1,1,False,True,False,False,True,1034,24,3,0,True,False,False,False
0,47,55,1,1,1,0,0,True,False,False,False,True,2585,24,2,0,False,False,True,False
0,66,57,1,1,0,0,0,True,False,False,False,True,3762,24,1,0,False,False,False,True
0,52,54,1,0,1,0,0,False,True,True,False,False,2808,1,2,0,False,False,False,True
0,14,25,1,0,1,1,0,False,True,False,False,True,350,24,3,0,False,True,False,False
0,1,20,1,1,1,0,1,False,True,True,False,False,20,1,2,1,True,False,False,False
0,30,19,1,0,1,0,0,True,False,False,False,True,570,24,2,0,False,False,True,False
0,54,91,0,1,1,1,0,False,True,False,True,False,4914,12,3,0,False,False,False,True
0,47,74,0,0,1,1,0,True,False,False,False,True,3478,24,3,0,False,False,True,False
0,62,26,0,1,1,0,0,True,False,False,True,False,1612,12,2,0,False,False,False,True
1,63,90,0,0,1,1,0,False,True,False,True,False,5670,12,3,0,False,False,False,True
1,30,78,1,0,1,0,0,True,False,False,False,True,2340,24,2,0,False,False,True,False
0,65,100,0,0,1,0,0,True,False,False,False,True,6500,24,2,0,False,False,False,True
0,47,60,0,1,0,0,0,True,False,False,True,False,2820,12,1,0,False,False,True,False
0,50,80,0,0,1,0,0,True,False,False,True,False,4000,12,2,0,False,False,False,True
0,12,96,1,0,1,1,1,False,True,True,False,False,1152,1,3,0,True,False,False,False
0,3,90,1,0,1,0,0,True,False,False,False,True,270,24,2,1,True,False,False,False
0,70,95,0,0,1,1,0,False,True,False,False,True,6650,24,3,0,False,False,False,True
1,28,51,1,1,1,1,0,False,True,False,True,False,1428,12,3,0,False,False,True,False
0,47,79,1,0,1,0,0,True,False,False,False,True,3713,24,2,0,False,False,True,False
1,2,71,0,0,1,0,1,True,False,True,False,False,142,1,2,1,True,False,False,False
0,2,25,1,0,0,0,0,True,False,False,False,True,50,24,1,1,True,False,False,False
0,71,19,0,0,1,0,0,True,False,True,False,False,1349,1,2,0,False,False,False,True
1,41,54,1,0,0,0,0,False,True,False,False,True,2214,24,1,0,False,False,True,False
0,2,80,0,0,1,0,0,True,False,False,False,True,160,24,2,1,True,False,False,False
0,3,21,1,0,1,1,0,False,True,False,True,False,63,12,3,1,True,False,False,False
0,11,98,0,0,1,1,1,False,True,True,False,False,1078,1,3,0,True,False,False,False
0,62,69,1,0,1,1,0,True,False,False,True,False,4278,12,3,0,False,False,False,True
0,69,79,1,0,1,0,1,False,True,True,False,False,5451,1,2,0,False,False,False,True
0,48,46,0,1,0,0,0,False,True,True,False,False,2208,1,1,0,False,False,True,False
0,68,119,0,0,1,0,0,True,False,True,False,False,8092,1,2,0,False,False,False,True
0,58,60,0,0,1,0,0,True,False,False,False,True,3480,24,2,0,False,False,False,True
0,56,69,0,1,1,1,0,False,True,False,False,True,3864,24,3,0,False,False,False,True
0,4,74,1,0,1,0,1,False,True,True,False,False,296,1,2,1,True,False,False,False
0,7,71,0,0,1,0,1,True,False,False,True,False,497,12,2,0,True,False,False,False
0,71,82,0,0,1,1,0,False,True,False,True,False,5822,12,3,0,False,False,False,True
0,3,56,1,0,1,0,0,True,False,False,True,False,168,12,2,1,True,False,False,False
0,22,75,1,1,1,0,0,True,False,True,False,False,1650,1,2,0,False,True,False,False
0,54,81,0,0,1,0,0,True,False,False,False,True,4374,24,2,0,False,False,False,True
0,72,74,0,1,1,1,0,True,False,True,False,False,5328,1,3,0,False,False,False,True
0,7,35,0,1,0,0,0,True,False,False,True,False,245,12,1,0,True,False,False,False
1,50,101,0,0,1,1,0,False,True,False,False,True,5050,24,3,0,False,False,False,True
0,53,96,1,1,1,0,0,True,False,False,True,False,5088,12,2,0,False,False,False,True
1,2,73,1,0,1,1,0,False,True,False,False,True,146,24,3,1,True,False,False,False
0,49,75,1,1,1,0,1,True,False,False,False,True,3675,24,2,0,False,False,False,True
1,71,110,0,0,1,0,0,True,False,False,False,True,7810,24,2,0,False,False,False,True
0,11,45,0,0,1,1,0,True,False,True,False,False,495,1,3,0,True,False,False,False
0,13,35,0,0,0,0,1,True,False,False,True,False,455,12,1,0,False,True,False,False
0,39,20,1,0,1,0,0,True,False,False,False,True,780,24,2,0,False,False,True,False
0,69,61,1,0,0,0,0,True,False,True,False,False,4209,1,1,0,False,False,False,True
0,71,66,1,1,1,1,0,False,True,True,False,False,4686,1,3,0,False,False,False,True
0,26,84,1,0,1,1,0,True,False,True,False,False,2184,1,3,0,False,False,True,False
1,2,44,1,0,1,1,1,True,False,False,True,False,88,12,3,1,True,False,False,False
0,53,100,0,0,1,1,0,True,False,False,True,False,5300,12,3,0,False,False,False,True
0,70,20,0,1,1,0,0,False,True,False,True,False,1400,12,2,0,False,False,False,True
0,26,87,1,0,1,1,0,True,False,False,True,False,2262,12,3,0,False,False,True,False
0,1,44,0,0,1,0,1,True,False,False,False,True,44,24,2,1,True,False,False,False
0,52,105,0,0,1,1,1,True,False,False,False,True,5460,24,3,0,False,False,False,True
0,14,51,1,0,0,1,1,False,True,True,False,False,714,1,2,0,False,True,False,False
1,71,96,1,0,1,1,0,False,True,False,True,False,6816,12,3,0,False,False,False,True
0,53,100,0,0,1,1,0,False,True,False,False,True,5300,24,3,0,False,False,False,True
0,72,97,0,0,1,1,0,False,True,True,False,False,6984,1,3,0,False,False,False,True
0,2,49,0,0,1,0,0,False,True,False,False,True,98,24,2,1,True,False,False,False
0,1,20,0,0,1,1,1,True,False,False,False,True,20,24,3,1,True,False,False,False
0,4,66,1,0,1,1,0,False,True,False,False,True,264,24,3,1,True,False,False,False
0,8,64,0,0,1,1,0,True,False,False,True,False,512,12,3,0,True,False,False,False
0,7,21,0,1,1,1,0,False,True,False,True,False,147,12,3,0,True,False,False,False
0,30,44,1,1,0,0,0,True,False,True,False,False,1320,1,1,0,False,False,True,False
1,44,89,1,0,1,0,0,False,True,True,False,False,3916,1,2,0,False,False,True,False
0,61,107,0,0,1,1,1,True,False,False,False,True,6527,24,3,0,False,False,False,True
0,5,20,0,0,1,0,0,True,False,True,False,False,100,1,2,1,True,False,False,False
1,33,55,1,0,0,1,0,False,True,False,False,True,1815,24,2,0,False,False,True,False
0,56,86,1,0,1,1,0,False,True,True,False,False,4816,1,3,0,False,False,False,True
0,61,115,0,1,1,0,0,True,False,True,False,False,7015,1,2,0,False,False,False,True
0,3,20,1,1,1,1,0,False,True,False,False,True,60,24,3,1,True,False,False,False
0,1,80,1,0,1,0,1,True,False,True,False,False,80,1,2,1,True,False,False,False
0,65,76,1,0,1,0,0,False,True,True,False,False,4940,1,2,0,False,False,False,True
0,49,108,0,1,1,0,1,False,True,True,False,False,5292,1,2,0,False,False,False,True
0,72,84,1,1,1,0,0,False,True,False,False,True,6048,24,2,0,False,False,False,True
0,42,104,0,0,1,0,0,False,True,True,False,False,4368,1,2,0,False,False,True,False
1,61,86,1,0,1,0,0,True,False,True,False,False,5246,1,2,0,False,False,False,True
0,18,95,1,0,1,0,0,True,False,True,False,False,1710,1,2,0,False,True,False,False
0,59,80,0,0,1,0,0,False,True,True,False,False,4720,1,2,0,False,False,False,True
0,72,19,1,1,1,1,0,False,True,True,False,False,1368,1,3,0,False,False,False,True
0,69,25,0,0,1,0,0,True,False,False,False,True,1725,24,2,0,False,False,False,True
0,22,65,1,0,1,0,0,False,True,True,False,False,1430,1,2,0,False,True,False,False
1,1,69,0,1,1,1,1,False,True,True,False,False,69,1,3,1,True,False,False,False
1,72,25,1,0,1,1,0,True,False,True,False,False,1800,1,3,0,False,False,False,True
0,34,68,0,1,1,1,0,True,False,False,True,False,2312,12,3,0,False,False,True,False
0,12,20,1,0,1,1,0,False,True,True,False,False,240,1,3,0,True,False,False,False
0,24,36,1,1,0,0,0,False,True,False,False,True,864,24,1,0,False,True,False,False
0,58,108,0,0,1,1,0,True,False,True,False,False,6264,1,3,0,False,False,False,True
0,7,71,1,1,1,1,0,False,True,True,False,False,497,1,3,0,True,False,False,False
0,5,76,1,0,1,1,1,False,True,True,False,False,380,1,3,1,True,False,False,False
0,67,54,1,1,1,1,0,False,True,True,False,False,3618,1,3,0,False,False,False,True
0,6,48,0,0,0,0,1,True,False,False,False,True,288,24,1,1,True,False,False,False
0,28,30,1,0,0,1,0,False,True,True,False,False,840,1,2,0,False,False,True,False
0,53,70,1,1,1,1,0,False,True,True,False,False,3710,1,3,0,False,False,False,True
0,57,88,0,0,1,0,0,True,False,False,False,True,5016,24,2,0,False,False,False,True
0,9,20,1,0,1,1,0,False,True,False,True,False,180,12,3,0,True,False,False,False
0,5,66,1,0,1,1,0,False,True,False,True,False,330,12,3,1,True,False,False,False
0,3,80,1,0,1,1,0,False,True,True,False,False,240,1,3,1,True,False,False,False
0,1,70,1,1,1,1,1,False,True,False,False,True,70,24,3,1,True,False,False,False
0,71,21,0,0,1,1,0,False,True,False,True,False,1491,12,3,0,False,False,False,True
0,48,56,1,1,1,1,0,False,True,True,False,False,2688,1,3,0,False,False,True,False
0,37,59,1,1,1,0,0,False,True,True,False,False,2183,1,2,0,False,False,True,False
0,15,69,1,0,1,0,0,False,True,False,False,True,1035,24,2,0,False,True,False,False
0,58,67,0,1,1,1,0,True,False,False,False,True,3886,24,3,0,False,False,False,True
0,14,86,0,1,1,0,0,True,False,True,False,False,1204,1,2,0,False,True,False,False
0,30,21,1,0,1,0,0,True,False,True,False,False,630,1,2,0,False,False,True,False
0,37,104,1,0,1,0,0,True,False,False,False,True,3848,24,2,0,False,False,True,False
0,13,20,0,1,1,0,0,False,True,True,False,False,260,1,2,0,False,True,False,False
0,17,85,0,1,1,0,1,True,False,True,False,False,1445,1,2,0,False,True,False,False
0,50,43,1,1,0,0,0,True,False,True,False,False,2150,1,1,0,False,False,False,True
1,69,95,1,0,1,0,0,False,True,False,False,True,6555,24,2,0,False,False,False,True
0,31,87,0,1,1,1,1,True,False,False,False,True,2697,24,3,0,False,False,True,False
0,53,106,0,0,1,0,0,True,False,False,True,False,5618,12,2,0,False,False,False,True
0,42,20,1,0,1,0,0,False,True,True,False,False,840,1,2,0,False,False,True,False
0,44,78,0,1,1,0,0,True,False,True,False,False,3432,1,2,0,False,False,True,False
0,12,19,0,1,1,0,1,False,True,True,False,False,228,1,2,0,True,False,False,False
1,15,74,0,0,1,0,1,True,False,True,False,False,1110,1,2,0,False,True,False,False
0,16,68,0,1,1,1,0,False,True,True,False,False,1088,1,3,0,False,True,False,False
1,14,40,0,0,0,0,0,True,False,True,False,False,560,1,1,0,False,True,False,False
1,17,102,1,0,1,1,0,False,True,False,False,True,1734,24,3,0,False,True,False,False
1,26,89,0,0,1,0,1,True,False,True,False,False,2314,1,2,0,False,False,True,False
0,4,34,0,0,0,1,1,False,True,False,True,False,136,12,2,1,True,False,False,False
0,33,80,0,0,1,1,0,False,True,True,False,False,2640,1,3,0,False,False,True,False
0,1,20,1,0,1,0,1,False,True,True,False,False,20,1,2,1,True,False,False,False
0,26,81,0,0,1,0,0,True,False,True,False,False,2106,1,2,0,False,False,True,False
0,16,20,0,1,1,0,0,False,True,False,False,True,320,24,2,0,False,True,False,False
0,26,98,1,0,1,1,1,False,True,True,False,False,2548,1,3,0,False,False,True,False
0,1,50,1,1,1,0,1,True,False,True,False,False,50,1,2,1,True,False,False,False
0,4,25,1,0,1,1,0,False,True,True,False,False,100,1,3,1,True,False,False,False
0,3,19,1,0,1,1,0,False,True,False,True,False,57,12,3,1,True,False,False,False
1,12,84,1,0,1,0,1,False,True,True,False,False,1008,1,2,0,True,False,False,False
0,32,19,0,0,1,0,0,True,False,True,False,False,608,1,2,0,False,False,True,False
0,17,36,0,0,0,1,0,False,True,True,False,False,612,1,2,0,False,True,False,False
0,60,61,1,0,1,1,0,True,False,True,False,False,3660,1,3,0,False,False,False,True
0,72,104,1,1,1,0,0,True,False,True,False,False,7488,1,2,0,False,False,False,True
1,7,46,1,1,1,0,0,True,False,False,False,True,322,24,2,0,True,False,False,False
0,5,20,1,1,1,0,0,True,False,False,True,False,100,12,2,1,True,False,False,False
0,40,90,1,0,1,1,0,False,True,False,True,False,3600,12,3,0,False,False,True,False
0,12,30,0,1,0,0,0,False,True,True,False,False,360,1,1,0,True,False,False,False
0,3,35,0,0,0,1,1,True,False,False,False,True,105,24,2,1,True,False,False,False
0,4,51,0,1,1,1,1,False,True,True,False,False,204,1,3,1,True,False,False,False
0,43,115,0,0,1,1,0,True,False,False,False,True,4945,24,3,0,False,False,True,False
0,70,95,1,0,1,1,0,False,True,True,False,False,6650,1,3,0,False,False,False,True
0,63,39,1,1,0,0,0,True,False,True,False,False,2457,1,1,0,False,False,False,True
0,31,101,1,0,1,0,0,False,True,True,False,False,3131,1,2,0,False,False,True,False
0,61,70,1,0,1,0,0,True,False,False,False,True,4270,24,2,0,False,False,False,True
0,10,34,1,0,0,0,1,False,True,True,False,False,340,1,1,0,True,False,False,False
0,5,20,0,0,1,1,1,True,False,False,False,True,100,24,3,1,True,False,False,False
0,22,83,0,1,1,1,1,False,True,False,False,True,1826,24,3,0,False,True,False,False
0,11,61,1,0,1,0,0,True,False,False,False,True,671,24,2,0,True,False,False,False
0,72,82,1,0,1,0,0,True,False,True,False,False,5904,1,2,0,False,False,False,True
1,31,91,0,0,1,0,0,True,False,False,True,False,2821,12,2,0,False,False,True,False
0,72,66,1,1,0,1,0,True,False,False,False,True,4752,24,2,0,False,False,False,True
0,68,84,0,1,1,1,0,False,True,True,False,False,5712,1,3,0,False,False,False,True
0,50,70,1,1,1,1,0,False,True,True,False,False,3500,1,3,0,False,False,False,True
1,1,26,0,0,0,0,1,True,False,False,True,False,26,12,1,1,True,False,False,False
0,72,92,1,0,1,0,0,True,False,False,True,False,6624,12,2,0,False,False,False,True
1,14,100,0,0,1,0,1,True,False,True,False,False,1400,1,2,0,False,True,False,False
1,5,85,0,0,1,0,1,False,True,False,True,False,425,12,2,1,True,False,False,False
0,50,25,1,0,1,0,0,False,True,True,False,False,1250,1,2,0,False,False,False,True
0,29,101,1,1,1,1,0,False,True,False,False,True,2929,24,3,0,False,False,True,False
0,28,100,1,0,1,1,0,True,False,False,False,True,2800,24,3,0,False,False,True,False
0,72,114,1,0,1,1,0,False,True,False,True,False,8208,12,3,0,False,False,False,True
0,29,25,0,0,0,0,1,True,False,False,True,False,725,12,1,0,False,False,True,False
0,51,60,1,1,1,1,0,False,True,True,False,False,3060,1,3,0,False,False,False,True
0,55,94,0,0,1,1,0,False,True,True,False,False,5170,1,3,0,False,False,False,True
1,3,91,1,0,1,0,1,True,False,False,True,False,273,12,2,1,True,False,False,False
0,42,50,0,0,1,0,1,True,False,False,True,False,2100,12,2,0,False,False,True,False
0,16,101,0,1,1,0,0,True,False,False,True,False,1616,12,2,0,False,True,False,False
0,52,85,1,1,1,0,0,True,False,True,False,False,4420,1,2,0,False,False,False,True
0,58,45,1,0,0,1,0,False,True,True,False,False,2610,1,2,0,False,False,False,True
0,53,106,0,0,1,0,1,True,False,True,False,False,5618,1,2,0,False,False,False,True
0,10,86,1,0,1,0,1,True,False,False,True,False,860,12,2,0,True,False,False,False
0,52,80,0,0,1,0,0,False,True,True,False,False,4160,1,2,0,False,False,False,True
0,5,47,1,0,1,0,1,True,False,True,False,False,235,1,2,1,True,False,False,False
0,62,116,1,1,1,0,0,False,True,True,False,False,7192,1,2,0,False,False,False,True
0,48,26,1,1,1,0,0,True,False,True,False,False,1248,1,2,0,False,False,True,False
0,10,24,1,1,1,0,0,True,False,True,False,False,240,1,2,0,True,False,False,False
1,40,99,0,0,1,1,1,False,True,False,True,False,3960,12,3,0,False,False,True,False
0,41,78,0,1,1,0,0,True,False,False,False,True,3198,24,2,0,False,False,True,False
1,2,86,0,0,1,0,1,True,False,False,True,False,172,12,2,1,True,False,False,False
0,41,111,1,1,1,0,0,True,False,True,False,False,4551,1,2,0,False,False,True,False
0,20,71,1,0,1,1,0,False,True,True,False,False,1420,1,3,0,False,True,False,False
0,32,101,0,0,1,0,0,True,False,False,True,False,3232,12,2,0,False,False,True,False
0,30,81,0,1,1,0,0,True,False,False,False,True,2430,24,2,0,False,False,True,False
0,1,74,0,0,1,0,0,True,False,False,False,True,74,24,2,1,True,False,False,False
0,14,50,1,0,1,1,0,False,True,True,False,False,700,1,3,0,False,True,False,False
0,13,49,0,0,0,0,1,True,False,True,False,False,637,1,1,0,False,True,False,False
0,49,85,1,0,1,1,0,False,True,False,True,False,4165,12,3,0,False,False,False,True
0,18,25,0,1,1,1,0,False,True,False,False,True,450,24,3,0,False,True,False,False
0,14,90,0,0,1,0,1,True,False,True,False,False,1260,1,2,0,False,True,False,False
0,44,60,1,0,1,0,0,True,False,False,False,True,2640,24,2,0,False,False,True,False
