gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,Churn_encoded,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,EstimatedTotalCharges,ContractLengthMonths,ServiceCount,IsNewCustomer,TenureGroup_New (0-12mo),TenureGroup_Established (13-24mo),TenureGroup_Loyal (25-48mo),TenureGroup_Very Loyal (49-72mo)
Male,0,No,25,Yes,No,99,No,1,0,1,0,0,True,False,False,False,True,2475,24,2,0,False,False,True,False
Female,0,No,65,Yes,Yes,85,No,0,0,1,1,0,False,True,False,True,False,5525,12,3,0,False,False,False,True
Female,0,No,54,Yes,No,20,No,0,0,1,0,0,True,False,True,False,False,1080,1,2,0,False,False,False,True
Male,0,No,61,Yes,No,94,No,1,0,1,0,0,False,True,True,False,False,5734,1,2,0,False,False,False,True
Male,0,Yes,19,Yes,Yes,20,No,1,1,1,1,0,True,False,False,True,False,380,12,3,0,False,True,False,False
Female,0,Yes,18,Yes,No,25,No,0,1,1,0,0,True,False,False,True,False,450,12,2,0,False,True,False,False
Male,0,Yes,68,Yes,Yes,95,No,1,1,1,1,0,False,True,True,False,False,6460,1,3,0,False,False,False,True
Female,0,Yes,10,Yes,No,100,Yes,0,1,1,0,1,True,False,True,False,False,1000,1,2,0,True,False,False,False
Male,1,No,20,Yes,Yes,95,Yes,1,0,1,1,1,True,False,False,True,False,1900,12,3,0,False,True,False,False
Male,0,No,42,Yes,No,99,Yes,1,0,1,0,1,False,True,True,False,False,4158,1,2,0,False,False,True,False
Male,0,No,45,No,Yes,42,No,1,0,0,1,0,False,True,True,False,False,1890,1,2,0,False,False,True,False
Male,0,No,72,Yes,No,115,No,1,0,1,0,0,True,False,False,False,True,8280,24,2,0,False,False,False,True
Female,1,No,35,Yes,Yes,111,No,0,0,1,1,0,True,False,True,False,False,3885,1,3,0,False,False,True,False
Male,0,Yes,72,Yes,Yes,90,No,1,1,1,1,0,False,True,False,False,True,6480,24,3,0,False,False,False,True
Female,0,No,8,Yes,No,100,Yes,0,0,1,0,1,True,False,True,False,False,800,1,2,0,True,False,False,False
Female,0,No,37,Yes,No,65,Yes,0,0,1,0,1,False,True,True,False,False,2405,1,2,0,False,False,True,False
Female,0,No,21,Yes,No,105,No,0,0,1,0,0,True,False,True,False,False,2205,1,2,0,False,True,False,False
Female,0,No,71,Yes,No,80,No,0,0,1,0,0,True,False,False,False,True,5680,24,2,0,False,False,False,True
Male,0,No,40,Yes,Yes,67,No,1,0,1,1,0,False,True,True,False,False,2680,1,3,0,False,False,True,False
Male,0,No,10,Yes,No,62,No,1,0,1,0,0,True,False,False,False,True,620,24,2,0,True,False,False,False
Female,1,No,25,Yes,No,88,No,0,0,1,0,0,True,False,False,True,False,2200,12,2,0,False,False,True,False
Female,0,Yes,41,Yes,No,75,No,0,1,1,0,0,True,False,False,False,True,3075,24,2,0,False,False,True,False
Male,1,No,19,Yes,No,96,Yes,1,0,1,0,1,True,False,False,True,False,1824,12,2,0,False,True,False,False
Female,1,No,23,Yes,No,95,No,0,0,1,0,0,True,False,True,False,False,2185,1,2,0,False,True,False,False
Male,0,No,57,Yes,Yes,108,No,1,0,1,1,0,False,True,True,False,False,6156,1,3,0,False,False,False,True
Female,0,No,2,Yes,Yes,84,No,0,0,1,1,0,True,False,False,True,False,168,12,3,1,True,False,False,False
Female,0,No,70,Yes,No,80,No,0,0,1,0,0,False,True,True,False,False,5600,1,2,0,False,False,False,True
Male,0,No,1,Yes,No,88,Yes,1,0,1,0,1,True,False,False,False,True,88,24,2,1,True,False,False,False
Male,0,No,70,Yes,No,110,Yes,1,0,1,0,1,True,False,False,False,True,7700,24,2,0,False,False,False,True
Female,0,No,72,Yes,Yes,97,No,0,0,1,1,0,False,True,True,False,False,6984,1,3,0,False,False,False,True
Male,1,No,25,Yes,No,106,Yes,1,0,1,0,1,False,True,True,False,False,2650,1,2,0,False,False,True,False
Male,0,No,23,Yes,No,104,Yes,1,0,1,0,1,False,True,True,False,False,2392,1,2,0,False,True,False,False
Male,0,No,65,Yes,Yes,20,No,1,0,1,1,0,True,False,False,True,False,1300,12,3,0,False,False,False,True
Male,0,Yes,25,Yes,No,21,No,1,1,1,0,0,False,True,True,False,False,525,1,2,0,False,False,True,False
Female,1,No,15,Yes,Yes,83,Yes,0,0,1,1,1,False,True,True,False,False,1245,1,3,0,False,True,False,False
Male,1,No,41,No,No,54,No,1,0,0,0,0,False,True,False,False,True,2214,24,1,0,False,False,True,False
Female,0,No,1,Yes,No,55,No,0,0,1,0,0,True,False,False,False,True,55,24,2,1,True,False,False,False
Male,0,No,48,Yes,Yes,71,No,1,0,1,1,0,False,True,True,False,False,3408,1,3,0,False,False,True,False
Male,0,Yes,4,Yes,No,61,Yes,1,1,1,0,1,True,False,False,False,True,244,24,2,1,True,False,False,False
Male,0,No,17,Yes,Yes,20,No,1,0,1,1,0,False,True,False,False,True,340,24,3,0,False,True,False,False
Female,1,No,42,Yes,No,105,Yes,0,0,1,0,1,True,False,False,True,False,4410,12,2,0,False,False,True,False
Male,0,Yes,49,No,No,39,No,1,1,0,0,0,True,False,True,False,False,1911,1,1,0,False,False,False,True
Male,0,No,21,Yes,Yes,20,No,1,0,1,1,0,False,True,True,False,False,420,1,3,0,False,True,False,False
Male,0,Yes,60,Yes,Yes,111,No,1,1,1,1,0,True,False,False,False,True,6660,24,3,0,False,False,False,True
Male,0,No,58,Yes,No,24,No,1,0,1,0,0,False,True,False,True,False,1392,12,2,0,False,False,False,True
Male,0,No,31,Yes,Yes,20,No,1,0,1,1,0,True,False,False,True,False,620,12,3,0,False,False,True,False
Female,0,No,61,Yes,No,101,No,0,0,1,0,0,True,False,True,False,False,6161,1,2,0,False,False,False,True
Male,0,Yes,64,Yes,No,90,No,1,1,1,0,0,True,False,False,True,False,5760,12,2,0,False,False,False,True
Female,0,Yes,61,No,No,61,No,0,1,0,0,0,True,False,False,True,False,3721,12,1,0,False,False,False,True
Male,0,No,67,Yes,Yes,71,No,1,0,1,1,0,False,True,True,False,False,4757,1,3,0,False,False,False,True
Male,0,No,55,Yes,Yes,26,No,1,0,1,1,0,True,False,False,False,True,1430,24,3,0,False,False,False,True
Female,0,No,20,Yes,No,20,No,0,0,1,0,0,True,False,True,False,False,400,1,2,0,False,True,False,False
Male,0,No,11,Yes,No,80,No,1,0,1,0,0,False,True,True,False,False,880,1,2,0,True,False,False,False
Female,0,Yes,72,Yes,Yes,117,No,0,1,1,1,0,False,True,False,True,False,8424,12,3,0,False,False,False,True
Female,0,Yes,57,Yes,No,84,No,0,1,1,0,0,False,True,False,True,False,4788,12,2,0,False,False,False,True
Male,1,No,70,No,No,44,No,1,0,0,0,0,False,True,True,False,False,3080,1,1,0,False,False,False,True
Female,0,No,68,Yes,Yes,110,No,0,0,1,1,0,False,True,False,True,False,7480,12,3,0,False,False,False,True
Male,0,No,1,Yes,No,85,Yes,1,0,1,0,1,True,False,True,False,False,85,1,2,1,True,False,False,False
Male,0,No,47,Yes,No,79,No,1,0,1,0,0,True,False,False,False,True,3713,24,2,0,False,False,True,False
Female,0,No,15,Yes,Yes,65,Yes,0,0,1,1,1,True,False,False,True,False,975,12,3,0,False,True,False,False
Female,0,Yes,69,Yes,No,20,No,0,1,1,0,0,True,False,False,True,False,1380,12,2,0,False,False,False,True
Female,0,No,3,Yes,No,55,Yes,0,0,1,0,1,True,False,True,False,False,165,1,2,1,True,False,False,False
Female,0,Yes,1,Yes,No,19,Yes,0,1,1,0,1,True,False,True,False,False,19,1,2,1,True,False,False,False
Male,0,No,33,Yes,No,89,No,1,0,1,0,0,True,False,False,False,True,2937,24,2,0,False,False,True,False
Male,0,Yes,53,Yes,Yes,70,No,1,1,1,1,0,False,True,True,False,False,3710,1,3,0,False,False,False,True
Female,1,No,20,Yes,No,81,No,0,0,1,0,0,True,False,True,False,False,1620,1,2,0,False,True,False,False
Male,1,No,1,Yes,No,94,Yes,1,0,1,0,1,True,False,True,False,False,94,1,2,1,True,False,False,False
Male,0,No,10,Yes,Yes,99,No,1,0,1,1,0,True,False,False,False,True,990,24,3,0,True,False,False,False
Female,0,No,32,Yes,No,20,No,0,0,1,0,0,False,True,True,False,False,640,1,2,0,False,False,True,False
Male,1,No,56,Yes,No,101,No,1,0,1,0,0,False,True,True,False,False,5656,1,2,0,False,False,False,True
Female,0,No,71,Yes,No,19,No,0,0,1,0,0,True,False,True,False,False,1349,1,2,0,False,False,False,True
Female,1,No,13,Yes,No,70,Yes,0,0,1,0,1,True,False,True,False,False,910,1,2,0,False,True,False,False
Male,0,No,17,Yes,Yes,96,No,1,0,1,1,0,False,True,True,False,False,1632,1,3,0,False,True,False,False
Male,0,No,2,Yes,No,55,Yes,1,0,1,0,1,True,False,False,True,False,110,12,2,1,True,False,False,False
Female,0,No,72,Yes,Yes,101,No,0,0,1,1,0,False,True,False,True,False,7272,12,3,0,False,False,False,True
Male,0,No,26,No,No,55,No,1,0,0,0,0,False,True,False,True,False,1430,12,1,0,False,False,True,False
Male,0,Yes,5,Yes,Yes,26,Yes,1,1,1,1,1,False,True,True,False,False,130,1,3,1,True,False,False,False
Male,0,No,3,Yes,Yes,101,Yes,1,0,1,1,1,False,True,False,False,True,303,24,3,1,True,False,False,False
Female,0,No,26,Yes,No,81,No,0,0,1,0,0,True,False,True,False,False,2106,1,2,0,False,False,True,False
Female,0,Yes,59,Yes,No,66,No,0,1,1,0,0,False,True,True,False,False,3894,1,2,0,False,False,False,True
Female,0,Yes,27,Yes,No,50,No,0,1,1,0,0,True,False,True,False,False,1350,1,2,0,False,False,True,False
Male,0,No,57,Yes,No,103,No,1,0,1,0,0,True,False,False,True,False,5871,12,2,0,False,False,False,True
Female,0,No,37,Yes,Yes,20,No,0,0,1,1,0,False,True,True,False,False,740,1,3,0,False,False,True,False
Female,0,No,6,Yes,No,49,No,0,0,1,0,0,True,False,False,True,False,294,12,2,1,True,False,False,False
Male,0,No,18,Yes,No,76,No,1,0,1,0,0,False,True,True,False,False,1368,1,2,0,False,True,False,False
Male,0,Yes,19,Yes,Yes,101,Yes,1,1,1,1,1,True,False,True,False,False,1919,1,3,0,False,True,False,False
Female,0,Yes,67,Yes,Yes,76,No,0,1,1,1,0,False,True,True,False,False,5092,1,3,0,False,False,False,True
Male,1,No,34,Yes,No,72,No,1,0,1,0,0,True,False,False,False,True,2448,24,2,0,False,False,True,False
Female,0,No,22,Yes,Yes,49,Yes,0,0,1,1,1,False,True,True,False,False,1078,1,3,0,False,True,False,False
Male,0,No,52,Yes,No,91,No,1,0,1,0,0,True,False,True,False,False,4732,1,2,0,False,False,False,True
Male,0,No,56,No,No,54,No,1,0,0,0,0,True,False,False,False,True,3024,24,1,0,False,False,False,True
Male,1,No,18,Yes,Yes,95,Yes,1,0,1,1,1,True,False,False,False,True,1710,24,3,0,False,True,False,False
Male,1,Yes,56,Yes,Yes,105,Yes,1,1,1,1,1,False,True,True,False,False,5880,1,3,0,False,False,False,True
Male,0,No,4,Yes,No,90,No,1,0,1,0,0,True,False,True,False,False,360,1,2,1,True,False,False,False
Female,1,No,71,Yes,No,99,No,0,0,1,0,0,True,False,True,False,False,7029,1,2,0,False,False,False,True
Male,0,No,2,Yes,No,70,Yes,1,0,1,0,1,True,False,False,True,False,140,12,2,1,True,False,False,False
Male,1,No,64,Yes,No,102,No,1,0,1,0,0,False,True,True,False,False,6528,1,2,0,False,False,False,True
Male,0,No,18,Yes,No,24,No,1,0,1,0,0,False,True,True,False,False,432,1,2,0,False,True,False,False
Male,0,Yes,66,Yes,No,26,No,1,1,1,0,0,True,False,False,False,True,1716,24,2,0,False,False,False,True
Male,0,No,37,No,No,41,No,1,0,0,0,0,True,False,True,False,False,1517,1,1,0,False,False,True,False
Male,0,Yes,39,Yes,Yes,25,No,1,1,1,1,0,True,False,False,False,True,975,24,3,0,False,False,True,False
Male,0,No,25,Yes,No,85,Yes,1,0,1,0,1,False,True,True,False,False,2125,1,2,0,False,False,True,False
Male,0,No,22,Yes,No,87,No,1,0,1,0,0,True,False,False,True,False,1914,12,2,0,False,True,False,False
Female,0,No,20,Yes,No,20,No,0,0,1,0,0,True,False,False,True,False,400,12,2,0,False,True,False,False
Male,1,No,8,Yes,Yes,64,No,1,0,1,1,0,True,False,False,False,True,512,24,3,0,True,False,False,False
Female,0,No,49,Yes,Yes,52,No,0,0,1,1,0,False,True,False,False,True,2548,24,3,0,False,False,False,True
Female,1,No,65,Yes,No,106,No,0,0,1,0,0,True,False,True,False,False,6890,1,2,0,False,False,False,True
Male,1,No,1,Yes,Yes,45,No,1,0,1,1,0,True,False,False,True,False,45,12,3,1,True,False,False,False
Male,0,No,5,Yes,No,94,Yes,1,0,1,0,1,True,False,True,False,False,470,1,2,1,True,False,False,False
Female,1,No,72,Yes,No,97,No,0,0,1,0,0,True,False,False,True,False,6984,12,2,0,False,False,False,True
Female,0,No,72,Yes,No,110,No,0,0,1,0,0,True,False,False,True,False,7920,12,2,0,False,False,False,True
Female,0,No,53,Yes,Yes,100,No,0,0,1,1,0,False,True,False,False,True,5300,24,3,0,False,False,False,True
Male,0,No,21,Yes,Yes,75,No,1,0,1,1,0,True,False,False,True,False,1575,12,3,0,False,True,False,False
Female,1,Yes,70,Yes,Yes,108,No,0,1,1,1,0,True,False,True,False,False,7560,1,3,0,False,False,False,True
Female,0,Yes,33,Yes,No,104,Yes,0,1,1,0,1,True,False,True,False,False,3432,1,2,0,False,False,True,False
Female,0,No,23,Yes,No,76,Yes,0,0,1,0,1,True,False,True,False,False,1748,1,2,0,False,True,False,False
Male,0,Yes,45,Yes,Yes,55,No,1,1,1,1,0,False,True,True,False,False,2475,1,3,0,False,False,True,False
Male,0,No,16,Yes,Yes,20,Yes,1,0,1,1,1,False,True,True,False,False,320,1,3,0,False,True,False,False
Female,0,No,49,Yes,Yes,107,No,0,0,1,1,0,True,False,True,False,False,5243,1,3,0,False,False,False,True
Male,0,No,1,Yes,Yes,19,Yes,1,0,1,1,1,True,False,False,False,True,19,24,3,1,True,False,False,False
Male,0,No,61,Yes,No,81,No,1,0,1,0,0,True,False,False,True,False,4941,12,2,0,False,False,False,True
Male,1,Yes,68,Yes,No,20,No,1,1,1,0,0,True,False,True,False,False,1360,1,2,0,False,False,False,True
Female,0,No,60,No,No,54,No,0,0,0,0,0,False,True,False,False,True,3240,24,1,0,False,False,False,True
Male,0,Yes,53,Yes,Yes,26,No,1,1,1,1,0,False,True,True,False,False,1378,1,3,0,False,False,False,True
Female,1,No,28,Yes,Yes,103,Yes,0,0,1,1,1,False,True,False,False,True,2884,24,3,0,False,False,True,False
Female,0,No,2,Yes,No,70,Yes,0,0,1,0,1,True,False,False,False,True,140,24,2,1,True,False,False,False
Female,1,No,1,Yes,No,70,No,0,0,1,0,0,True,False,False,False,True,70,24,2,1,True,False,False,False
Female,0,No,16,Yes,No,73,Yes,0,0,1,0,1,True,False,True,False,False,1168,1,2,0,False,True,False,False
Female,0,No,6,Yes,Yes,55,No,0,0,1,1,0,True,False,False,False,True,330,24,3,1,True,False,False,False
Male,0,No,3,Yes,Yes,108,No,1,0,1,1,0,True,False,False,True,False,324,12,3,1,True,False,False,False
Male,0,Yes,49,Yes,Yes,90,No,1,1,1,1,0,True,False,False,False,True,4410,24,3,0,False,False,False,True
Female,0,No,1,Yes,Yes,50,Yes,0,0,1,1,1,False,True,True,False,False,50,1,3,1,True,False,False,False
Male,0,No,50,Yes,Yes,94,No,1,0,1,1,0,False,True,False,False,True,4700,24,3,0,False,False,False,True
Female,1,Yes,12,No,Yes,29,No,0,1,0,1,0,True,False,False,False,True,348,24,2,0,True,False,False,False
Male,1,No,32,Yes,No,80,Yes,1,0,1,0,1,True,False,True,False,False,2560,1,2,0,False,False,True,False
Male,0,Yes,68,Yes,Yes,103,No,1,1,1,1,0,True,False,False,True,False,7004,12,3,0,False,False,False,True
Male,0,No,40,No,No,36,No,1,0,0,0,0,True,False,True,False,False,1440,1,1,0,False,False,True,False
Male,0,No,5,Yes,No,51,No,1,0,1,0,0,True,False,True,False,False,255,1,2,1,True,False,False,False
Male,0,No,72,Yes,No,79,No,1,0,1,0,0,True,False,True,False,False,5688,1,2,0,False,False,False,True
Female,0,No,1,Yes,Yes,85,Yes,0,0,1,1,1,True,False,True,False,False,85,1,3,1,True,False,False,False
Female,0,No,58,Yes,No,109,No,0,0,1,0,0,True,False,True,False,False,6322,1,2,0,False,False,False,True
Female,0,No,24,Yes,Yes,25,No,0,0,1,1,0,False,True,True,False,False,600,1,3,0,False,True,False,False
Female,1,No,3,Yes,Yes,84,Yes,0,0,1,1,1,False,True,False,True,False,252,12,3,1,True,False,False,False
Female,0,Yes,62,Yes,Yes,20,No,0,1,1,1,0,False,True,True,False,False,1240,1,3,0,False,False,False,True
Male,0,Yes,72,Yes,No,111,No,1,1,1,0,0,True,False,True,False,False,7992,1,2,0,False,False,False,True
Female,1,No,50,Yes,No,71,Yes,0,0,1,0,1,False,True,False,False,True,3550,24,2,0,False,False,False,True
Male,0,Yes,66,Yes,Yes,20,No,1,1,1,1,0,True,False,False,True,False,1320,12,3,0,False,False,False,True
Male,0,Yes,40,Yes,No,81,No,1,1,1,0,0,True,False,False,False,True,3240,24,2,0,False,False,True,False
Male,0,No,40,Yes,Yes,71,No,1,0,1,1,0,False,True,False,False,True,2840,24,3,0,False,False,True,False
Male,0,Yes,67,Yes,No,103,No,1,1,1,0,0,True,False,False,True,False,6901,12,2,0,False,False,False,True
Female,1,No,56,Yes,No,105,No,0,0,1,0,0,True,False,True,False,False,5880,1,2,0,False,False,False,True
Female,0,Yes,64,Yes,No,20,No,0,1,1,0,0,True,False,False,False,True,1280,24,2,0,False,False,False,True
Male,1,No,20,Yes,No,84,No,1,0,1,0,0,True,False,False,True,False,1680,12,2,0,False,True,False,False
Male,1,No,71,Yes,Yes,96,No,1,0,1,1,0,False,True,False,True,False,6816,12,3,0,False,False,False,True
Male,0,Yes,41,Yes,No,75,No,1,1,1,0,0,True,False,False,True,False,3075,12,2,0,False,False,True,False
Male,0,Yes,72,No,Yes,49,No,1,1,0,1,0,False,True,True,False,False,3528,1,2,0,False,False,False,True
Male,0,Yes,18,No,No,46,No,1,1,0,0,0,False,True,True,False,False,828,1,1,0,False,True,False,False
Male,1,No,71,Yes,Yes,71,No,1,0,1,1,0,False,True,False,True,False,5041,12,3,0,False,False,False,True
Male,0,No,46,Yes,No,66,No,1,0,1,0,0,False,True,True,False,False,3036,1,2,0,False,False,True,False
Female,0,Yes,46,Yes,No,20,No,0,1,1,0,0,True,False,True,False,False,920,1,2,0,False,False,True,False
Male,0,No,57,Yes,No,55,No,1,0,1,0,0,True,False,False,False,True,3135,24,2,0,False,False,False,True
Female,0,No,68,Yes,Yes,81,No,0,0,1,1,0,False,True,True,False,False,5508,1,3,0,False,False,False,True
Female,0,No,1,No,No,25,No,0,0,0,0,0,True,False,True,False,False,25,1,1,1,True,False,False,False
Male,0,No,38,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,760,1,2,0,False,False,True,False
Female,1,No,32,Yes,No,79,No,0,0,1,0,0,True,False,True,False,False,2528,1,2,0,False,False,True,False
Female,0,No,2,Yes,Yes,45,No,0,0,1,1,0,False,True,False,False,True,90,24,3,1,True,False,False,False
Male,0,No,10,Yes,No,70,No,1,0,1,0,0,True,False,False,False,True,700,24,2,0,True,False,False,False
Female,0,No,72,Yes,No,19,No,0,0,1,0,0,True,False,True,False,False,1368,1,2,0,False,False,False,True
Female,0,Yes,65,Yes,Yes,111,No,0,1,1,1,0,False,True,True,False,False,7215,1,3,0,False,False,False,True
Male,0,No,21,Yes,No,84,No,1,0,1,0,0,True,False,True,False,False,1764,1,2,0,False,True,False,False
Female,0,No,67,Yes,No,20,No,0,0,1,0,0,True,False,True,False,False,1340,1,2,0,False,False,False,True
Female,0,No,12,Yes,Yes,76,No,0,0,1,1,0,False,True,True,False,False,912,1,3,0,True,False,False,False
Female,1,No,25,Yes,Yes,103,Yes,0,0,1,1,1,True,False,True,False,False,2575,1,3,0,False,False,True,False
Female,1,No,8,Yes,No,85,No,0,0,1,0,0,True,False,False,True,False,680,12,2,0,True,False,False,False
Male,0,No,1,Yes,No,19,No,1,0,1,0,0,False,True,True,False,False,19,1,2,1,True,False,False,False
Female,0,Yes,65,Yes,No,79,No,0,1,1,0,0,True,False,False,False,True,5135,24,2,0,False,False,False,True
Female,1,No,2,Yes,No,55,Yes,0,0,1,0,1,False,True,True,False,False,110,1,2,1,True,False,False,False
Female,0,Yes,62,No,No,49,No,0,1,0,0,0,False,True,False,True,False,3038,12,1,0,False,False,False,True
Male,0,No,36,Yes,Yes,85,Yes,1,0,1,1,1,True,False,False,False,True,3060,24,3,0,False,False,True,False
Female,0,No,38,Yes,No,19,No,0,0,1,0,0,True,False,False,True,False,722,12,2,0,False,False,True,False
Male,0,Yes,57,Yes,No,60,No,1,1,1,0,0,False,True,True,False,False,3420,1,2,0,False,False,False,True
Male,0,No,32,Yes,No,20,No,1,0,1,0,0,False,True,True,False,False,640,1,2,0,False,False,True,False
Male,0,No,44,Yes,No,90,No,1,0,1,0,0,False,True,True,False,False,3960,1,2,0,False,False,True,False
Female,0,No,41,Yes,Yes,114,Yes,0,0,1,1,1,False,True,False,False,True,4674,24,3,0,False,False,True,False
Female,0,Yes,14,Yes,No,91,Yes,0,1,1,0,1,True,False,True,False,False,1274,1,2,0,False,True,False,False
Female,0,No,56,Yes,No,86,No,0,0,1,0,0,False,True,True,False,False,4816,1,2,0,False,False,False,True
Female,1,No,7,Yes,No,85,Yes,0,0,1,0,1,True,False,True,False,False,595,1,2,0,True,False,False,False
Female,0,No,71,Yes,Yes,105,No,0,0,1,1,0,True,False,False,True,False,7455,12,3,0,False,False,False,True
Male,0,No,22,Yes,No,25,No,1,0,1,0,0,False,True,True,False,False,550,1,2,0,False,True,False,False
Male,0,No,42,Yes,No,99,No,1,0,1,0,0,True,False,False,False,True,4158,24,2,0,False,False,True,False
Male,0,Yes,69,Yes,Yes,92,No,1,1,1,1,0,True,False,False,False,True,6348,24,3,0,False,False,False,True
Female,0,Yes,23,Yes,No,75,No,0,1,1,0,0,False,True,True,False,False,1725,1,2,0,False,True,False,False
Male,0,No,19,Yes,Yes,74,Yes,1,0,1,1,1,False,True,True,False,False,1406,1,3,0,False,True,False,False
Female,0,Yes,63,Yes,No,51,No,0,1,1,0,0,False,True,True,False,False,3213,1,2,0,False,False,False,True
Male,0,Yes,68,Yes,No,73,No,1,1,1,0,0,False,True,True,False,False,4964,1,2,0,False,False,False,True
Male,0,No,1,Yes,No,81,Yes,1,0,1,0,1,True,False,True,False,False,81,1,2,1,True,False,False,False
Female,0,No,18,No,No,39,Yes,0,0,0,0,1,True,False,True,False,False,702,1,1,0,False,True,False,False
Female,0,No,71,No,Yes,58,No,0,0,0,1,0,False,True,True,False,False,4118,1,2,0,False,False,False,True
Female,0,Yes,15,Yes,No,20,No,0,1,1,0,0,False,True,True,False,False,300,1,2,0,False,True,False,False
Male,1,No,21,Yes,No,97,Yes,1,0,1,0,1,True,False,True,False,False,2037,1,2,0,False,True,False,False
Female,0,No,6,Yes,No,90,No,0,0,1,0,0,False,True,False,True,False,540,12,2,1,True,False,False,False
Male,1,No,69,No,Yes,30,No,1,0,0,1,0,False,True,True,False,False,2070,1,2,0,False,False,False,True
Male,0,Yes,68,No,No,56,No,1,1,0,0,0,True,False,True,False,False,3808,1,1,0,False,False,False,True
Male,0,Yes,62,Yes,Yes,20,No,1,1,1,1,0,False,True,True,False,False,1240,1,3,0,False,False,False,True
Male,0,Yes,38,Yes,Yes,79,No,1,1,1,1,0,False,True,False,False,True,3002,24,3,0,False,False,True,False
Male,0,No,5,Yes,Yes,85,Yes,1,0,1,1,1,False,True,False,True,False,425,12,3,1,True,False,False,False
Male,1,No,3,Yes,Yes,95,Yes,1,0,1,1,1,True,False,False,False,True,285,24,3,1,True,False,False,False
Female,0,No,45,Yes,No,116,No,0,0,1,0,0,True,False,False,True,False,5220,12,2,0,False,False,True,False
Female,0,No,1,Yes,Yes,21,Yes,0,0,1,1,1,True,False,True,False,False,21,1,3,1,True,False,False,False
Female,1,No,9,Yes,Yes,76,No,0,0,1,1,0,False,True,False,True,False,684,12,3,0,True,False,False,False
Female,0,No,20,Yes,Yes,70,No,0,0,1,1,0,False,True,False,True,False,1400,12,3,0,False,True,False,False
Female,1,No,54,Yes,No,80,Yes,0,0,1,0,1,True,False,False,False,True,4320,24,2,0,False,False,False,True
Male,0,No,20,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,400,1,2,0,False,True,False,False
Male,0,No,48,Yes,Yes,108,No,1,0,1,1,0,True,False,False,False,True,5184,24,3,0,False,False,True,False
Male,1,No,54,No,No,25,No,1,0,0,0,0,False,True,True,False,False,1350,1,1,0,False,False,False,True
Female,0,No,1,Yes,Yes,50,No,0,0,1,1,0,True,False,True,False,False,50,1,3,1,True,False,False,False
Male,0,No,48,Yes,Yes,20,No,1,0,1,1,0,False,True,False,True,False,960,12,3,0,False,False,True,False
Female,0,No,37,Yes,Yes,72,No,0,0,1,1,0,False,True,False,False,True,2664,24,3,0,False,False,True,False
Male,0,No,1,Yes,No,19,No,1,0,1,0,0,True,False,True,False,False,19,1,2,1,True,False,False,False
Female,0,No,4,Yes,No,56,No,0,0,1,0,0,False,True,True,False,False,224,1,2,1,True,False,False,False
Female,0,Yes,33,Yes,No,24,No,0,1,1,0,0,True,False,False,False,True,792,24,2,0,False,False,True,False
Male,0,No,18,Yes,No,19,No,1,0,1,0,0,False,True,True,False,False,342,1,2,0,False,True,False,False
Male,0,No,4,Yes,Yes,50,Yes,1,0,1,1,1,True,False,False,True,False,200,12,3,1,True,False,False,False
Male,0,Yes,56,Yes,Yes,21,No,1,1,1,1,0,False,True,False,True,False,1176,12,3,0,False,False,False,True
Female,0,No,17,Yes,No,70,Yes,0,0,1,0,1,True,False,True,False,False,1190,1,2,0,False,True,False,False
Male,0,No,50,Yes,Yes,90,No,1,0,1,1,0,False,True,True,False,False,4500,1,3,0,False,False,False,True
Male,0,Yes,72,Yes,Yes,20,No,1,1,1,1,0,False,True,True,False,False,1440,1,3,0,False,False,False,True
Male,0,No,10,Yes,No,75,No,1,0,1,0,0,False,True,True,False,False,750,1,2,0,True,False,False,False
Female,0,Yes,25,Yes,Yes,20,No,0,1,1,1,0,True,False,False,False,True,500,24,3,0,False,False,True,False
Female,0,Yes,20,Yes,No,26,No,0,1,1,0,0,True,False,False,True,False,520,12,2,0,False,True,False,False
Male,0,No,14,Yes,No,86,Yes,1,0,1,0,1,False,True,True,False,False,1204,1,2,0,False,True,False,False
Male,0,Yes,62,Yes,No,56,No,1,1,1,0,0,True,False,False,True,False,3472,12,2,0,False,False,False,True
Male,0,Yes,8,No,No,26,Yes,1,1,0,0,1,True,False,False,False,True,208,24,1,0,True,False,False,False
Male,1,No,54,Yes,No,90,No,1,0,1,0,0,True,False,False,False,True,4860,24,2,0,False,False,False,True
Female,0,No,61,Yes,Yes,119,No,0,0,1,1,0,False,True,True,False,False,7259,1,3,0,False,False,False,True
Female,0,Yes,67,No,Yes,60,No,0,1,0,1,0,True,False,False,False,True,4020,24,2,0,False,False,False,True
Male,1,No,49,Yes,No,81,No,1,0,1,0,0,False,True,False,True,False,3969,12,2,0,False,False,False,True
Male,0,No,66,Yes,No,92,No,1,0,1,0,0,True,False,False,True,False,6072,12,2,0,False,False,False,True
Male,0,No,47,Yes,No,104,No,1,0,1,0,0,True,False,True,False,False,4888,1,2,0,False,False,True,False
Male,0,No,21,No,No,36,No,1,0,0,0,0,True,False,False,False,True,756,24,1,0,False,True,False,False
